class,fea18,fea13,fea7,fea12,fea25,fea24,fea10,fea11,fea23,fea17,fea16,fea15,fea8,fea2,fea9,fea4,fea5,fea19,fea21,fea20,fea3,fea22,fea26,fea14,fea1,fea6,27
0.0,0.45649946,0.0006137,0.00050212,0.00016737,0.0347804,0.45711583,0.00044633,0.00022316,0.00012017,8.618e-05,0.00111077,0.00027896,0.00022316,0.00044633,0.00016737,0.00044633,0.00033475,0.03463589,5.2e-07,0.00495554,0.00016737,0.00110914,0.00495463,5.579e-05,0.00022316,0.00011158,8.2e-07
0.0,0.45870487,0.00017525,8.762e-05,0.00017525,0.03327051,0.45889356,0.00052575,0.0003505,0.00012503,8.961e-05,0.00105256,0.00026287,0.00026287,0.00052575,0.0003505,0.00061337,0.0003505,0.03269775,6.2e-07,0.00478512,0.00026287,0.00104316,0.00477994,0.0003505,0.00017525,0.0,7.6e-07
0.0,0.45934886,0.00045514,0.00045514,0.00010114,0.03231432,0.45932978,0.00010114,0.00025286,0.00013869999999999998,0.00011468,0.00108715,0.00030343,0.000354,0.000354,0.00020228,0.000354,0.00050571,0.03207308,1.01e-06,0.00493266,0.00020228,0.00107963,0.00492758,0.000354,0.00025286,0.00010114,3e-08
0.0,0.45858252,0.00044966,0.00039345,5.621e-05,0.03281458,0.45907209,0.00028104,0.00033724,0.0001911,0.00019238,0.00106732,0.00039345,0.00022483,0.00011241,0.00028104,0.00039345,0.00028104,0.03273369,1.44e-06,0.00483661,0.00039345,0.0010629,0.00483511,0.00061828,0.00022483,0.00016862,1.28e-06
0.0,0.4622413,0.00026732,0.00042771,0.00037424,0.03037807,0.4611444000000001,5.346e-05,0.00010693,-3.99e-06,5.543e-05,0.0009722,0.00042771,0.00032078,0.00037424,0.00010693,0.00021385,0.00010693,0.02965932,2.7e-07,0.00493869,0.00026732,0.00097072,0.00493861,0.00016039,0.00032078,5.346e-05,2.2e-07
0.0,0.45870147,0.0001221,0.00018316,0.00048842,0.03271231,0.45980243,0.00018316,0.00042737,9.756e-05,5.184e-05,0.00105303,0.00018316,0.00036631,0.00054947,0.00030526,0.00030526,0.00018316,0.03208497,1.02e-06,0.00490112,0.00030526,0.00105342,0.00489975,0.00030526,0.00024421,0.00024421,1.11e-06
0.0,0.46116672,0.0002277,0.0002277,0.00013662,0.0305327,0.46102357,0.00013662,0.00031878,3.4e-05,5.505e-05,0.00103706,0.00050094,0.00050094,0.00040986,0.0,0.00031878,0.00036432,0.03056791,1.2e-07,0.00493329,0.00018216,0.00102741,0.00493118,0.00036432,0.00036432,4.554e-05,4.2e-07
0.0,0.45726791,0.00035672,0.00040131,0.00013377,0.03439151,0.45742992,0.00035672,0.00013377,0.00010791,0.00011671,0.00109423,0.00017836,0.00035672,0.00026754,0.00031213,0.00026754,0.00053508,0.03415299,6.2e-07,0.00487815,0.00031213,0.00108962,0.00487687,0.00035672,0.00013377,0.00013377,8.1e-07
0.0,0.45933307,0.00022071,0.00027589,0.00022071,0.03212478,0.45972887,0.00033107,0.00022071,4.33e-05,8.120000000000001e-05,0.00102438,0.00033107,0.00033107,0.00016553,0.00016553,0.00027589,0.00022071,0.03228583,3.1e-07,0.00486003,0.00033107,0.00102166,0.00486176,0.00038624,0.00027589,0.00011036,-1.1e-07
0.0,0.46009113,0.00013114,0.000306,0.00021857,0.03143204,0.46061653,0.00013114,8.743e-05,3.253e-05,6.311e-05,0.00101798,0.000306,0.00034971,0.00052457,0.00048086,0.00034971,0.000306,0.03135718,1.05e-06,0.00486644,0.00021857,0.00101677,0.00487138,0.00026228,0.00017486,0.00013114,1.7e-07
0.0,0.457586,0.00014361,0.00038296,0.00014361,0.0338107,0.45789265,0.00033509,0.00019148,0.00015331,0.00016394,0.00108241,9.574e-05,0.00052657,0.00062231,0.00043083,0.00038296,0.00028722,0.03389152,8.6e-07,0.00486887,0.00019148,0.00108262,0.00487118,0.00043083,0.00023935,9.574e-05,4.3e-07
0.0,0.45715939,0.00016139,0.00048418,0.00010759,0.03401189,0.45825059,0.00043038,0.00021519,8.752e-05,8.077e-05,0.00109378,0.00037658,0.00043038,0.00048418,0.00037658,0.00021519,0.00043038,0.03378565,6.6e-07,0.00490695,0.0,0.00108707,0.00490882,0.00043038,0.00021519,0.00010759,3.4e-07
0.0,0.46086903,0.00045568,0.00045568,0.00022784,0.03080072,0.46154092,0.0001367,0.00041011,8.947e-05,0.00011909999999999998,0.00100502,0.00036454,9.114e-05,0.00018227,0.00031898,0.00036454,4.557e-05,0.03022282,1.66e-06,0.00484964,0.00031898,0.00100354,0.00484846,0.00050125,0.00022784,0.0001367,1.67e-06
0.0,0.45789437,0.00036001,0.00027001,0.000135,0.0339081,0.45794426,0.00040501,0.00022501,7.894e-05,7.816e-05,0.00110643,9e-05,0.00022501,0.00022501,0.00027001,0.00045002,0.00045002,0.03343543,2.42e-06,0.00490779,0.00018001,0.00110023,0.00490586,0.00022501,0.00036001,0.00027001,2.86e-06
0.0,0.45621108,0.00021644,0.0001443,0.0001443,0.03513006,0.45645697,0.00064933,0.00021644,7.879e-05,0.00010679,0.0010838,0.00043289,0.00050503,0.00036074,7.215e-05,0.00028859,0.0001443,0.03545107,1.38e-06,0.00488676,0.00028859,0.0010844,0.00489038,0.00036074,0.00028859,0.0001443,1.08e-06
0.0,0.45946688,0.00013261,0.00019892,0.00046415,0.03264061,0.45913409,0.00033153,0.00026523,2.936e-05,4.683e-05,0.00100724,0.00046415,0.00019892,0.00026523,0.00026523,0.00019892,0.00033153,0.03249357,2.8e-07,0.00479944,0.00053045,0.00100659,0.00480006,0.00039784,6.631e-05,6.631e-05,-1.1e-07
0.0,0.45769091,0.00028192,0.00042289,7.048e-05,0.03384057,0.45772761,0.00049337,0.00021144,9.628e-05,0.00013028,0.00105695,0.00049337,0.00042289,0.00014096,0.00028192,0.00021144,0.00014096,0.03418297,9.3e-07,0.00482401,0.00042289,0.0010472,0.0048207,0.00063433,0.00014096,0.00014096,3.2e-07
0.0,0.45914668,0.00039984,0.00051408,0.0002856000000000001,0.0325597,0.45895506,0.00022848,0.00022848,7.324e-05,0.0001138,0.0010512,0.00022848,0.00039984,0.00034272,0.00011424,0.00022848,0.00011424,0.03244877,7.6e-07,0.00496359,0.00022848,0.00104267,0.00496107,0.0002856000000000001,0.00034272,0.00011424,-4.1e-07
0.0,0.45836488,0.00012523,0.0004383,0.00012523,0.03281645,0.4589393,0.00050091,0.00018784,8.25e-05,3.18e-05,0.00105186,0.00037568,0.0004383,0.00031307,0.00025045,0.00018784,0.00018784,0.03327328,3.2e-07,0.00488055,0.00012523,0.00104731,0.00487771,0.00050091,0.00031307,6.261e-05,6.3e-07
0.0,0.4585266,0.00028628,0.00035785,7.157e-05,0.0329418,0.45899665,0.00035785,0.00035785,0.00010877,6.956e-05,0.00105792,0.00042941,0.00042941,0.00042941,0.00028628,0.00028628,7.157e-05,0.03278608,2.03e-06,0.00489862,0.00014314,0.00105445,0.00490513,0.00050098,0.00021471,0.00014314,4e-07
0.0,0.4601226,0.00024157,0.00048315,0.00014494,0.03130793,0.46051745,0.00019326,0.00028989,0.00011216,0.00012181,0.00104,0.00048315,0.0003382,0.00048315,0.0003382,0.00038652,0.00028989,0.03135275,2.8e-07,0.00487252,9.663e-05,0.00103726,0.00487665,0.00048315,0.00028989,0.0,3.5e-07
0.0,0.46058783,0.00022413,0.00029884,0.00022413,0.0308668,0.46122365,0.00014942,0.00022413,3.821e-05,3.303e-05,0.00099121,0.00037355,0.00022413,0.00089652,0.00059768,0.0007471,0.0,0.03095193,-5.5e-07,0.00484116,7.471e-05,0.00099231,0.00484222,0.00014942,0.00014942,0.0,1.9e-07
0.0,0.45952339,0.00028725,0.0002298,0.00017235,0.0323507,0.45988774,0.00028725,0.00051705,0.00020599,0.00015527,0.00102343,0.00034470000000000003,0.0002298,0.00034470000000000003,0.00028725,0.00040215,0.00017235,0.0316328,2.25e-06,0.00479571,0.00040215,0.00102265,0.00480131,0.00063195,5.745e-05,5.745e-05,2.75e-06
0.0,0.45928251,0.00027437,0.00027437,0.0002195,0.03226595,0.45985243,0.0002195,0.00032925,0.00020535,0.00019049,0.00103332,0.00038412,0.00049387,0.00027437,0.00010975,0.00038412,0.00010975,0.03185149,1.01e-06,0.00483723,0.00049387,0.00103263,0.00483711,0.00060362,0.00032925,5.487e-05,1e-06
0.0,0.45672425,0.0,0.0,0.00018477,0.03497346,0.45715539,0.00073907,0.00043113,0.00010919,0.00015871,0.00108609,6.159e-05,0.00030795,0.00036954,0.00024636,0.00036954,0.00036954,0.03457129,1.31e-06,0.00478492,0.00030795,0.00108626,0.00479092,0.00055431,0.00024636,0.00012318,5.8e-07
0.0,0.46094935,0.0001615,0.00032301,0.00021534,0.03059116,0.46120081,0.00021534,0.00026917,8.65e-06,7.081e-05,0.0010034,0.00037684,0.00032301,0.00026917,0.00021534,0.00026917,0.00026917,0.03087224,-9e-08,0.00483538,0.00032301,0.00099889,0.00484046,0.00053834,0.00026917,0.0,-8.3e-07
0.0,0.45869106,0.00027468,0.00027468,0.00023544,0.0332452,0.45891494,0.00035317,0.00027468,6.503e-05,7.504e-05,0.00104524,0.00051013,0.0001962,0.00027468,0.00031392,0.00035317,0.00035317,0.03267633,1.46e-06,0.00482515,0.00039241,0.00104279,0.00482636,0.00039241,0.00011772,0.00011772,2.6e-07
0.0,0.46003972,0.00027962,0.00039147,0.00022369,0.03186416,0.46031541,0.00016777,0.00022369,0.00014275,8.893e-05,0.00103821,0.00039147,0.00027962,0.00044739,0.00033554,0.00044739,0.00022369,0.03106818,1.96e-06,0.00488083,0.00022369,0.00103675,0.00488089,0.00033554,0.00033554,0.00011185,5.4e-07
0.0,0.46045709,0.0001094,0.00032821,0.0001094,0.03226495,0.45959052,0.00021881,0.00032821,7.944e-05,8.308e-05,0.00104013,0.00038291,0.00027351,0.00032821,0.00054702,0.00038291,0.0001641,0.03108747,1.76e-06,0.00485156,0.0001094,0.00104141,0.00485188,0.00054702,0.00027351,0.00027351,1.09e-06
0.0,0.46024281,0.00028205,0.00023504,0.00014102,0.03126695,0.46026185,0.00014102,0.00032905,0.00013386,0.00011217,0.00105707,0.00032905,0.00042307,0.00028205,0.00014102,0.00037606,0.00032905,0.03144001,1.21e-06,0.00489096,0.00032905,0.00105046,0.00488712,0.00047008,0.00037606,0.00014102,1.78e-06
0.0,0.45890686,0.00038279,0.00022968,0.00022968,0.03255933,0.45938232,0.00038279,0.00030623,7.492e-05,2.974e-05,0.00101404,0.00068903,0.00022968,0.00015312,7.656e-05,0.00030623,0.00022968,0.032795300000000006,-4e-07,0.00481462,0.00053591,0.00100846,0.00482149,0.00045935,7.656e-05,0.0,-2e-07
0.0,0.45859725,0.00031495,0.00018897,0.00018897,0.03317969,0.45876779,0.00050392,0.00037794,4.741e-05,6.125e-05,0.00103286,0.00050392,0.00018897,0.00018897,0.00025196,0.00025196,0.00018897,0.03305396,1.44e-06,0.00482095,0.00037794,0.00102371,0.004814199999999999,0.00050392,6.299e-05,0.00012598,1.26e-06
0.0,0.45764922,0.00031734,0.00037023,5.289e-05,0.0346355,0.45675381,0.00031734,0.00021156,0.00014584,0.00010535,0.00111362,0.0,0.00037023,0.00042311,0.00052889,0.00031734,0.00042311,0.0341067,1.74e-06,0.00488609,0.00021156,0.00111162,0.0048872,0.00042311,0.00010578,0.00026445,1.92e-06
0.0,0.4564129,0.00038909,0.00015564,0.00023345,0.0349945,0.45630083,0.00046691,0.00023345,0.00017189,0.00011708,0.00106958,0.00038909,0.00054473,0.00070036,7.782e-05,0.00038909,0.00015564,0.03549891,-5e-07,0.00489238,0.00046691,0.00106071,0.00488993,0.00023345,7.782e-05,0.0,5e-07
0.0,0.4613303,9.462e-05,0.00014192,0.00018923,0.030480700000000006,0.46142724,9.462e-05,0.00014192,3.245e-05,5.683e-05,0.00099825,0.00047308,0.00047308,0.00042577,0.00023654,0.00042577,0.00028385,0.03035942,8.4e-07,0.00484307,0.00037846,0.00099335,0.00484112,0.00037846,0.00028385,4.731e-05,2.7e-07
0.0,0.45804598,0.00018714,0.00031191,0.00012476,0.03408537,0.458045,0.00049905,0.00018714,0.0001665,0.00020081,0.00104367,0.00031191,0.00037429,0.00012476,0.00031191,0.00043667,0.00018714,0.0332918,4.2e-07,0.00476222,0.00043667,0.00104204,0.00476164,0.00062381,0.00031191,6.238e-05,7.1e-07
0.0,0.45587778,0.00032802,0.00045923,0.0,0.0355196,0.45578802,0.00052483,6.56e-05,0.0001633,0.00016892,0.00114907,6.56e-05,0.00045923,0.00052483,0.00032802,0.00039362,0.00065604,0.03576108,4.7e-07,0.00491882,6.56e-05,0.00114317,0.00491711,0.00026241,0.00026241,6.56e-05,4e-07
0.0,0.4579745,0.00031209,0.00049042,8.917e-05,0.03347555,0.45809137,0.00035667,0.0002675,0.00013642,9.71e-05,0.0010894,0.00031209,0.00035667,0.00035667,0.00040126,0.00031209,0.0002675,0.03360652,5.5e-07,0.00490339,8.917e-05,0.00108441,0.00490208,0.00044584,0.0002675,0.00017834,1.96e-06
0.0,0.45865306,0.00030117,0.00024094,0.00030117,0.03320754,0.45862767,0.00030117,0.00036141,0.00013234,0.00012303,0.00106292,0.00042164,0.00036141,0.00060234,0.0001807,0.00024094,0.00030117,0.03265416,1.36e-06,0.00492282,0.00024094,0.00105586,0.00492022,0.00024094,0.00012047,0.00012047,9.8e-07
0.0,0.45873215,0.00026051,0.00039076,0.00013025,0.03246789,0.45932354,0.00019538,0.00026051,8.4e-05,9.022e-05,0.00106208,0.00032564,0.0007164,0.00045589,0.0,0.00019538,0.00019538,0.03255864,2.1e-07,0.0049682,0.00019538,0.00105748,0.00496531,0.00045589,0.00032564,6.513e-05,1.12e-06
0.0,0.45671749,0.0002491,6.227e-05,0.0,0.03548612,0.45536754,0.00037364,0.00012455,0.00013198,0.00012108,0.00111896,0.00012455,0.00062274,0.0011832,0.00062274,0.00062274,0.0002491,0.03546784,-4.3e-07,0.00493018,6.227e-05,0.00111796,0.00493174,0.0,0.0,0.00018682,1.29e-06
0.0,0.45737069,7.64e-05,0.0001528,0.0,0.0349316,0.45668635,0.00038201,0.00022921,1.122e-05,6.408e-05,0.00113586,0.0001528,0.00045841,0.00038201,0.00053482,0.00030561,0.00038201,0.03413541,1.88e-06,0.00493361,7.64e-05,0.00113167,0.0049341,0.00030561,0.00030561,0.00053482,2.99e-06
0.0,0.46025008,0.00019476,0.00019476,0.00019476,0.03132542,0.46071454,0.00012984,0.00012984,0.00012211,0.00016363,0.00101803,0.00032460000000000003,0.00038952,0.00032460000000000003,0.00025968,0.00045444,0.00032460000000000003,0.03112543,1.16e-06,0.00482383,0.00045444,0.00101504,0.00483065,0.00038952,0.00032460000000000003,6.492e-05,7.9e-07
0.0,0.46045297,7.044e-05,0.00035221,0.00035221,0.03177911,0.46082625,0.00021133,0.0004931,0.00010859999999999997,9.163e-05,0.00102007,0.00035221,0.00035221,0.00021133,0.00021133,0.00021133,0.00014089,0.03034462,2.57e-06,0.00484928,0.00028177,0.00101803,0.00485602,0.00070443,0.00035221,0.00014089,1.6e-06
0.0,0.46029222,0.00029886,0.00029886,0.00034155,0.03192609,0.46012806,0.00012808,0.00021347,9.344e-05,8.959e-05,0.00100396,0.00051233,0.00025616,0.00025616,0.00025616,0.00029886,0.00025616,0.03118424,2.4e-07,0.00483397,0.00051233,0.00100228,0.00483487,0.00038424,0.00012808,8.539e-05,1.2e-07
0.0,0.45973545,0.00015309999999999998,0.00035723,0.00030619,0.03215156,0.46015804,0.00025516,0.00030619,0.00012385,8.85e-05,0.00101678,0.00045929,0.00030619,0.00025516,0.00030619,0.00025516,0.00020413,0.03149832,1.22e-06,0.00480635,0.00040826,0.0010149,0.00481161,0.00061239,0.00025516,5.103e-05,4.9e-07
0.0,0.4587875,0.00022949,0.00038248,0.00030598,0.03299637,0.45912456,0.00022949,0.00015299,0.00010636,0.00011529,0.00103888,7.65e-05,0.00030598,0.00030598,0.00030598,0.00038248,0.00038248,0.03254275,9.9e-07,0.00482741,0.00038248,0.00103851,0.00483159,0.00038248,0.00022949,7.65e-05,6e-08
0.0,0.45528734,0.00060651,0.00075814,0.0,0.03528924,0.45733694,0.00030325,0.00022744,0.00018397,0.00017173,0.00115375,7.581e-05,0.00030325,0.00015163,0.00045488,7.581e-05,0.00045488,0.03488075,2.18e-06,0.00495572,0.00015163,0.00115313,0.00495994,0.0005307,0.00015163,0.00030325,7e-07
0.0,0.45621108,0.00021644,0.0001443,0.0001443,0.03513006,0.45645697,0.00064933,0.00021644,7.879e-05,0.00010679,0.0010838,0.00043289,0.00050503,0.00036074,7.215e-05,0.00028859,0.0001443,0.03545107,1.38e-06,0.00488676,0.00028859,0.0010844,0.00489038,0.00036074,0.00028859,0.0001443,1.08e-06
0.0,0.45962481,0.00015205,0.00015205,0.00022808,0.0327817,0.45931105,0.00022808,0.00038013,9.582e-05,0.00012591,0.00108904,0.00022808,0.0003041,0.00060821,0.00045616,0.00053218,0.00045616,0.03145274,2.1e-06,0.00489266,7.603e-05,0.00109294,0.00489372,0.00022808,0.0003041,0.00022808,-8e-08
0.0,0.45573758,0.00022559,0.00030078,0.00022559,0.03555129,0.45624719,0.00075196,0.00037598,9.12e-05,8.585e-05,0.00112882,7.52e-05,7.52e-05,0.00045118,0.00045118,0.00037598,0.00045118,0.03569207,9.7e-07,0.00487057,0.0,0.00112735,0.004879,0.00022559,0.00022559,0.00022559,1.16e-06
0.0,0.45778284,0.00014426,0.00036064,7.213e-05,0.03391607,0.45754967,0.00036064,0.00021639,9.597e-05,0.00011907,0.00114596,7.213e-05,0.00028851,0.00014426,0.00036064,0.00036064,0.00079341,0.03386623,1.57e-06,0.004884,7.213e-05,0.00114186,0.00487867,0.00043277,0.00043277,0.00028851,1.88e-06
0.0,0.45781082,0.00019469,0.00032449,0.00019469,0.03368704,0.45889645,0.00038939,0.00019469,9.302e-05,9.314e-05,0.00106498,0.00025959,0.00032449,0.00032449,0.00038939,0.00032449,0.00025959,0.03296732,2.71e-06,0.00485726,0.00025959,0.00106442,0.0048549,0.00038939,0.00025959,0.00019469,2.1e-07
0.0,0.45929472,0.00029042,0.00036302,0.00029042,0.03214733,0.45969515,0.00021781,0.00021781,0.00010448,0.00017576,0.00102392,0.00036302,0.00050823,0.00058084,0.00014521,0.00043563,0.0,0.03207732,7.2e-07,0.00490111,0.00029042,0.00102345,0.00490885,0.00029042,0.00036302,0.0,4.7e-07
0.0,0.45906474,0.00033916,0.00033916,0.00047483,0.03325838,0.4585772,0.00013566,0.00013566,0.00010665,0.00014747,0.00102806,0.00027133,0.00054266,0.00033916,6.783e-05,0.0002035,0.00013566,0.032394900000000004,4.4e-07,0.00489116,0.00061049,0.00102749,0.00489159,0.00033916,0.00027133,6.783e-05,-6.9e-07
0.0,0.45852448,0.00029596,0.00036995,0.00014798,0.03367788,0.4576738,0.00051793,0.00029596,5.372e-05,9.841e-05,0.00108461,0.00051793,0.00029596,0.00029596,0.00014798,0.00014798,0.00036995,0.03325723,1.43e-06,0.00494183,7.399e-05,0.00108196,0.00494253,0.00029596,0.00029596,0.00014798,8e-07
0.0,0.45994009,0.00024129,0.00057909,9.651e-05,0.03199032,0.45991452,0.00019303,0.00014477,0.00010468,8.987e-05,0.00106972,0.00019303,0.0003378,0.00038606,0.0003378,0.00038606,0.00053083,0.03142097,6.6e-07,0.00488901,4.826e-05,0.00106398,0.0048835,0.00043432,0.00038606,0.0,-5e-08
0.0,0.45963012,7.341e-05,0.00029362,0.00036703,0.031929700000000005,0.46040255,0.00022022,0.00014681,4.746e-05,4.774e-05,0.00101456,0.00022022,0.00044044,0.00036703,0.00022022,0.00029362,0.00022022,0.03158433,5.9e-07,0.00485543,0.00036703,0.00101043,0.004853100000000001,0.00036703,0.00036703,7.341e-05,-5.7e-07
0.0,0.45686454,0.00026457,0.00015874,0.00015874,0.03490954,0.45669885,0.00047623,0.00010583,0.00010312,9.271e-05,0.00107273,0.0003704,0.00063498,0.00052915,0.00010583,0.0003704,0.00021166,0.03480301,5.8e-07,0.00489605,0.0003704,0.00106321,0.00489166,0.00021166,0.00021166,5.291e-05,4e-07
0.0,0.45939879,0.00036764,0.00032168,0.00036764,0.03311606,0.45843129,0.00027573,0.00022977,0.00012835,9.432e-05,0.0010224,0.00041359,0.00027573,0.00041359,0.00018382,0.00036764,0.00022977,0.03248777,3e-07,0.00485202,0.00045955,0.00102065,0.00485219,0.00027573,0.00013786,0.0,3.9e-07
0.0,0.46043865,5.949e-05,0.00035694,0.00017847,0.03255906,0.45952355,0.00023796,0.00029745,0.00010426,0.00011018,0.00100409,0.00011898,0.00041643,0.00023796,0.00053541,0.00023796,5.949e-05,0.0311361,1.8e-06,0.00476843,0.00041643,0.00100373,0.00476842,0.00083285,0.00011898,0.00011898,1.03e-06
0.0,0.45639036,0.00038372,0.00042209,7.674e-05,0.03516747,0.45653846,0.00053721,0.00042209,0.00015689,0.00014873,0.00113327,0.00023023,0.00046047,0.00038372,0.00023023,0.00019186,0.00023023,0.03477888,1.77e-06,0.00495497,7.674e-05,0.00113006,0.00495376,0.00046047,0.00023023,0.00023023,2.37e-06
0.0,0.45846911,0.00016432,0.00024649,8.216e-05,0.03318415,0.45885625,0.00057514,0.00024649,0.00014229,0.00011084,0.00105744,0.00041081,0.00024649,0.00016432,0.00024649,0.00049297,0.00024649,0.03290213,9.5e-07,0.00480662,0.00016432,0.00105432,0.00481322,0.00049297,0.00049297,8.216e-05,1.6e-06
0.0,0.46128088,9.265e-05,0.00018530000000000006,0.00064855,0.03160476,0.46125922,0.00018530000000000006,0.0005559,7.422e-05,7.488e-05,0.0009892000000000002,0.00027795,0.00018530000000000006,0.00046325,0.00018530000000000006,0.0003706000000000001,0.0,0.02942443,1.79e-06,0.004841300000000001,0.0003706000000000001,0.00098249,0.00483279,0.0003706000000000001,0.0003706000000000001,9.265e-05,1.58e-06
0.0,0.45452304,0.00015928,0.00047784,7.964e-05,0.03810047,0.45307262,0.00071676,7.964e-05,0.0001002,8.795e-05,0.001181,0.0,0.00023892,0.00015928,0.00055748,0.00015928,0.00087604,0.03748326,2.5e-07,0.00486221,7.964e-05,0.00118403,0.00486482,0.0003982,0.00015928,0.00031856,6.8e-07
0.0,0.45795653,0.00034542,0.00014804,9.869e-05,0.0343339,0.45729041,0.00029607,0.00024673,0.00016859,0.00017035,0.00107602,9.869e-05,0.00039476,0.00029607,0.00034542,0.00044411,0.00024673,0.0336645,1.63e-06,0.00483614,0.00049346,0.0010738,0.00483693,0.00044411,0.00014804,0.00024673,2.07e-06
0.0,0.45752173,0.00041133,0.00058761,0.00023504,0.03454096,0.45736626,0.00029381,0.00011752,0.0001337,0.00017113,0.00108861,0.0,0.00023504,0.00041133,0.00047009,0.00041133,0.00035257,0.03376558,2.4e-07,0.00486846,0.00023504,0.00108994,0.00486942,0.00035257,0.00023504,0.00011752,5.9e-07
0.0,0.46241478,0.0001964,0.0002455,0.0003437,0.03007649,0.4620805,9.82e-05,0.0005401,3.335e-05,9.786e-05,0.00099019,0.0005892,0.0001964,0.0003928,0.0001964,0.0004419,9.82e-05,0.02895572,1.39e-06,0.00484757,0.0002455,0.00099027,0.00484712,0.000491,0.0003437,4.91e-05,2.8e-07
0.0,0.45960415,0.00031717,0.00031717,0.00015858,0.03226987,0.45958798,0.00015858,0.00037003,0.00014983,0.00010255,0.00106425,0.00026431,0.00031717,0.00037003,0.00031717,0.00042289,0.00021145,0.0317316,1.8e-06,0.00488684,0.00021145,0.00106218,0.00488525,0.00047575,0.00031717,0.00021145,1.88e-06
0.0,0.45964264,0.00029805,0.00029805,0.00034773,0.03243097,0.45916227,9.935e-05,0.0003974,0.00011537,0.00013130000000000002,0.00108538,0.00014903,0.00044708,0.0005961,9.935e-05,0.00024838,0.00044708,0.03173133,1.09e-06,0.00497224,0.0001987,0.00108347,0.00497395,0.00024838,0.00029805,0.00014903,5.2e-07
0.0,0.45664624,0.00010111,0.00030333,0.00015167,0.03481475,0.45713002,0.00060667,0.00025278,7.273e-05,7.335e-05,0.00107836,0.00020222,0.000455,0.000455,0.00030333,0.00020222,0.00025278,0.0347774,6.1e-07,0.00486693,0.00015167,0.00107418,0.00486509,0.000455,0.00020222,0.00010111,-2.2e-07
0.0,0.46111054,0.00041741,0.00048697,0.00013914,0.03041612,0.46152851,6.957e-05,0.00013914,6.038e-05,0.0001375,0.0010125,0.00034784,0.0002087,0.0002087,0.00027827,0.00055654,0.00013914,0.03031982,1.47e-06,0.00486801,0.00027827,0.00100879,0.00487488,0.00034784,0.00048697,6.957e-05,4.3e-07
